
qb_900000 ; 16.404418945312500000, 13.809326171875000000,  ,  ,  432.882 
qb_900000 ; 14.647338867187500000, 12.201110839843750000,  ,  ,  403.905 
qb_900000 ; 14.322570800781250000, 11.867858886718750000,  ,  ,  410.584 
qb_1000000 ; 17.655761718750000000, 14.935729980468750000,  ,  ,  456.383 
qb_1000000 ; 15.488342285156250000, 12.882507324218750000,  ,  ,  440.723 
qb_1000000 ; 17.416076660156250000, 14.728515625000000000,  ,  ,  452.222 
qb_1000000 ; 17.592346191406250000, 14.848876953125000000,  ,  ,  463.713 
qb_1000000 ; 17.716552734375000000, 14.937255859375000000,  ,  ,  471.3 
qb_1000000 ; 17.418701171875000000, 14.672180175781250000,  ,  ,  461.739 
qb_1000000 ; 17.766418457031250000, 15.012390136718750000,  ,  ,  464.319 
qb_1000000 ; 17.823608398437500000, 15.087402343750000000,  ,  ,  463.599 
qb_1000000 ; 15.652526855468750000, 13.059387207031250000,  ,  ,  435.166 
qb_1000000 ; 17.541992187500000000, 14.749572753906250000,  ,  ,  472.123 
rev_25000 ; 2.991271972656250000, 2.630981445312500000,  ,  ,  57.859 
rev_25000 ; 3.034179687500000000, 2.647399902343750000,  ,  ,  61.632 
rev_25000 ; 3.228698730468750000, 2.828430175781250000,  ,  ,  64.076 
rev_25000 ; 3.041198730468750000, 2.667297363281250000,  ,  ,  59.627 
rev_25000 ; 3.204528808593750000, 2.808959960937500000,  ,  ,  62.376 
rev_25000 ; 3.125915527343750000, 2.742065429687500000,  ,  ,  61.072 
rev_25000 ; 3.066650390625000000, 2.707397460937500000,  ,  ,  57.691 
rev_25000 ; 3.205749511718750000, 2.805114746093750000,  ,  ,  64.333 
rev_25000 ; 3.284973144531250000, 2.877563476562500000,  ,  ,  64.261 
rev_25000 ; 3.092163085937500000, 2.718078613281250000,  ,  ,  58.315 
rev_50000 ; 3.685852050781250000, 3.245910644531250000,  ,  ,  69.931 
rev_50000 ; 3.666564941406250000, 3.220031738281250000,  ,  ,  71.571 
rev_50000 ; 3.552795410156250000, 3.106750488281250000,  ,  ,  71.898 
rev_50000 ; 3.615905761718750000, 3.170471191406250000,  ,  ,  69.138 
rev_50000 ; 3.579345703125000000, 3.137329101562500000,  ,  ,  70.802 
rev_50000 ; 3.628417968750000000, 3.170654296875000000,  ,  ,  73.274 
rev_50000 ; 3.869140625000000000, 3.376586914062500000,  ,  ,  79.344 
rev_50000 ; 3.731201171875000000, 3.259582519531250000,  ,  ,  74.147 
rev_50000 ; 3.758056640625000000, 3.281494140625000000,  ,  ,  77.288 
rev_50000 ; 3.714904785156250000, 3.245910644531250000,  ,  ,  73.98 
rev_75000 ; 4.107666015625000000, 3.606262207031250000,  ,  ,  79.394 
rev_75000 ; 4.101562500000000000, 3.574523925781250000,  ,  ,  85.594 
rev_75000 ; 4.134826660156250000, 3.613281250000000000,  ,  ,  83.886 
rev_75000 ; 4.056884765625000000, 3.529418945312500000,  ,  ,  83.563 
rev_75000 ; 4.088745117187500000, 3.554504394531250000,  ,  ,  84.477 
rev_75000 ; 4.037841796875000000, 3.521118164062500000,  ,  ,  83.08 
rev_75000 ; 3.916259765625000000, 3.397521972656250000,  ,  ,  82.335 
rev_75000 ; 4.085021972656250000, 3.550964355468750000,  ,  ,  85.42 
rev_75000 ; 4.118164062500000000, 3.589111328125000000,  ,  ,  84.824 
rev_75000 ; 4.099304199218750000, 3.587402343750000000,  ,  ,  81.541 
rev_100000 ; 4.469665527343750000, 3.885742187500000000,  ,  ,  93.711 
rev_100000 ; 4.484558105468750000, 3.901672363281250000,  ,  ,  94.01 
rev_100000 ; 4.525695800781250000, 3.947753906250000000,  ,  ,  92.755 
rev_100000 ; 4.138977050781250000, 3.600097656250000000,  ,  ,  85.587 
rev_100000 ; 4.459716796875000000, 3.854675292968750000,  ,  ,  97.196 
rev_100000 ; 4.462585449218750000, 3.893188476562500000,  ,  ,  91.879 
rev_100000 ; 4.278930664062500000, 3.722106933593750000,  ,  ,  89.272 
rev_100000 ; 4.438476562500000000, 3.858581542968750000,  ,  ,  92.644 
rev_100000 ; 4.317749023437500000, 3.751037597656250000,  ,  ,  92.091 
rev_100000 ; 4.428894042968750000, 3.870239257812500000,  ,  ,  89.186 
rev_200000 ; 5.591613769531250000, 4.844604492187500000,  ,  ,  120.529 
rev_200000 ; 6.212158203125000000, 5.380981445312500000,  ,  ,  134.742 
rev_200000 ; 5.993835449218750000, 5.205322265625000000,  ,  ,  125.759 
rev_200000 ; 5.995727539062500000, 5.182373046875000000,  ,  ,  131.217 
rev_200000 ; 5.949157714843750000, 5.148376464843750000,  ,  ,  128.097 
rev_200000 ; 6.006530761718750000, 5.177856445312500000,  ,  ,  134.14 
rev_200000 ; 5.807678222656250000, 5.015441894531250000,  ,  ,  125.819 
rev_200000 ; 5.837341308593750000, 5.069030761718750000,  ,  ,  123.167 
rev_200000 ; 5.929992675781250000, 5.135925292968750000,  ,  ,  126.455 
rev_200000 ; 5.983032226562500000, 5.195129394531250000,  ,  ,  126.735 
rev_300000 ; 6.815002441406250000, 5.820068359375000000,  ,  ,  161.271 
rev_300000 ; 7.601074218750000000, 6.570495605468750000,  ,  ,  165.916 
rev_300000 ; 7.675048828125000000, 6.638244628906250000,  ,  ,  167.811 
rev_300000 ; 6.873413085937500000, 5.876403808593750000,  ,  ,  161.945 
rev_300000 ; 7.605712890625000000, 6.558654785156250000,  ,  ,  169.241 
rev_300000 ; 7.518676757812500000, 6.523254394531250000,  ,  ,  161.095 
